Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
C,25,101,com,0.292506465,0.390165804,0.317327731,0.143054499,135.2497037,0.250302149,0.402152977,0.867235534,44.96666667,10.7,55.66666667,
C,25,101,com,0.297980272,0.386927615,0.315092113,0.1298676,131.5429017,0.229881094,0.486732032,0.825256189,44.16666667,11.6,55.76666667,
C,25,101,com,0.265484121,0.392079405,0.342436475,0.192521755,156.4716687,0.322881749,0.386320652,0.966219581,44.8,11.3,56.1,
C,25,101,com,0.285623373,0.387703247,0.326673379,0.151605285,144.1281683,0.263293834,0.462419608,0.892140899,44.4,10.63333333,55.03333333,
D,25,101,sem,0.229438906,0.415573828,0.354987265,0.288575577,160.4701141,0.447898567,0.399617064,0.942328757,44.9,12.2,57.1,
D,25,101,sem,0.243691492,0.408716138,0.34759237,0.252947144,157.7764947,0.403763471,0.376713646,0.949710376,45.66666667,14.06666667,59.73333333,
D,25,101,sem,0.29666312,0.39258881,0.31074807,0.139173625,128.8099132,0.244341376,0.420945237,0.827181758,44.76666667,12.43333333,57.2,
D,25,101,sem,0.308419867,0.384171973,0.30740816,0.109374817,119.2092316,0.199816275,0.451382402,0.778540617,41.53333333,11.83333333,53.36666667,
D,25,101,sem,0.274108818,0.396233658,0.329657523,0.182182756,147.2911086,0.3082142,0.370832074,0.925268512,43.56666667,12.5,56.06666667,
D,25,101,com,0.220447869,0.428194727,0.351357404,0.320279394,157.8083798,0.485169117,0.442055226,0.900971773,43.5,12.13333333,55.63333333,
D,25,101,com,0.288206146,0.394527877,0.317265977,0.155729357,136.3991858,0.269491047,0.478327077,0.84183388,42.46666667,11.66666667,54.13333333,
D,25,101,com,0.217976801,0.430788738,0.351234461,0.328025958,157.5705411,0.494005341,0.383289366,0.916293659,46.2,13,59.2,
D,25,101,com,0.218218258,0.436563658,0.345218084,0.333462782,154.8987866,0.500145616,0.274492923,0.935669301,43.53333333,12.13333333,55.66666667,
D,25,101,com,0.303060793,0.388362232,0.308576974,0.123370839,123.8800151,0.219644013,0.486138424,0.786294827,40.76666667,9.9,50.66666667,
A,25,109,sem,0.285357284,0.388625282,0.326017434,0.153220578,143.6240561,0.265726403,0.362405479,0.921867462,43.83333333,14.33333333,58.16666667,
A,25,109,sem,0.264562907,0.400255861,0.335181232,0.20410518,151.2256411,0.339015533,0.283218534,0.966064428,42.9,12.93333333,55.83333333,
A,25,109,sem,0.294424448,0.389347056,0.316228496,0.138822117,133.7822052,0.243799475,0.417060961,0.856280995,43.56666667,14.6,58.16666667,
A,25,109,sem,0.290387697,0.396868903,0.312743401,0.154936608,132.5969859,0.268303224,0.367008479,0.858212687,44.4,14.16666667,58.56666667,
A,25,109,sem,0.297582573,0.388041817,0.314375609,0.131937027,131.1385205,0.233117257,0.427135716,0.841796345,42.36666667,13.46666667,55.83333333,
A,25,109,com,0.293062021,0.385134361,0.321803618,0.135760588,138.7297926,0.239065503,0.358039997,0.905019237,45.03333333,14.86666667,59.9,
A,25,109,com,0.27998335,0.394694681,0.325321968,0.170023812,143.7144584,0.290633081,0.2628398,0.947256031,42.33333333,12.03333333,54.36666667,
A,25,109,com,0.266846987,0.410565666,0.322587347,0.212158243,143.2706119,0.350050407,0.369594067,0.889399686,45.1,13.2,58.3,
A,25,109,com,0.267728335,0.397583953,0.334687712,0.195179947,150.9386892,0.326611817,0.383214779,0.935272741,43.83333333,14.23333333,58.06666667,
A,25,109,com,0.279986246,0.390586708,0.329427046,0.164934272,146.8212981,0.283164941,0.307478049,0.952126215,41.96666667,11.33333333,53.3,
B,25,109,sem,0.280517374,0.389019544,0.330463082,0.162055545,147.6191942,0.278911874,0.356871408,0.941512207,42.26666667,12.96666667,55.23333333,
B,25,109,sem,0.299911523,0.386666399,0.313422079,0.126358383,129.3439515,0.224366214,0.342503602,0.862954237,42.3,11.86666667,54.16666667,
B,25,109,sem,0.278868553,0.394751276,0.326380171,0.172029857,144.5998453,0.29355883,0.281544125,0.944964823,42.06666667,13.46666667,55.53333333,
B,25,109,sem,0.295346145,0.387771875,0.31688198,0.135299798,133.9804158,0.238350783,0.423441031,0.857071706,43.06666667,13.73333333,56.8,
B,25,109,sem,0.271790664,0.397795896,0.33041344,0.188183633,147.9144487,0.316758501,0.287377212,0.9537017,44.33333333,12.06666667,56.4,
B,25,109,com,0.285665614,0.392242786,0.3220916,0.157214708,140.5068223,0.271712254,0.39682099,0.891082376,40.83333333,11.03333333,51.86666667,
B,25,109,com,0.269957915,0.396291903,0.333750182,0.189619546,150.2969619,0.318790232,0.32514474,0.953671465,42.06666667,12,54.06666667,
B,25,109,com,0.271998684,0.396586757,0.331414559,0.186345776,148.6139147,0.314150865,0.301165799,0.953860638,42.8,11.7,54.5,
B,25,109,com,0.297330683,0.390521623,0.312147694,0.135481031,129.5397757,0.238631958,0.377102531,0.847753924,40.2,10.53333333,50.73333333,
B,25,109,com,0.299460664,0.394784826,0.30575451,0.137306131,123.9615427,0.241458526,0.344212219,0.826784989,42.03333333,11.3,53.33333333,
C,25,109,sem,0.2724933,0.38708716,0.34041954,0.1737375,155.5653823,0.296041491,0.384143842,0.970857013,42.86666667,12.06666667,54.93333333,
C,25,109,sem,0.27219092,0.389580549,0.338228531,0.177386961,153.7530383,0.301323128,0.361708097,0.966506471,43.03333333,12.73333333,55.76666667,
C,25,109,sem,0.262474139,0.40081698,0.336708881,0.208570319,152.1959885,0.345152145,0.254523003,0.978974886,43.23333333,11.23333333,54.46666667,
C,25,109,sem,0.289158448,0.402176697,0.308664854,0.163478234,130.3557112,0.281016403,0.333343521,0.852745088,42.5,12.1,54.6,
C,25,109,sem,0.236982345,0.430604089,0.332413566,0.290032471,149.5724703,0.449651428,0.253658972,0.929854701,41.46666667,12.63333333,54.1,
C,25,109,com,0.240639655,0.410824955,0.348535389,0.261234912,158.0393844,0.414252586,0.244484799,0.991750785,,,,
C,25,109,com,0.271067991,0.399845948,0.32908606,0.191944077,147.031677,0.32206893,0.385022709,0.91447877,42.9,13.9,56.8,
C,25,109,com,0.263733111,0.399301676,0.336965212,0.204466745,152.411098,0.33951414,0.346802752,0.951289359,42.03333333,12.46666667,54.5,
C,25,109,com,0.286953198,0.407242489,0.305804313,0.17327865,129.4028892,0.295375101,0.347463622,0.837958699,,,,
C,25,109,com,0.251302528,0.413066031,0.335631441,0.243484586,151.2785932,0.391616573,0.310743284,0.93965001,45.63333333,16.23333333,61.86666667,
D,25,109,sem,0.297877778,0.383101868,0.319020353,0.125149247,134.8849285,0.222458038,0.414593203,0.870343634,44.2,13.96666667,58.16666667,
D,25,109,sem,0.296997814,0.386314949,0.316687237,0.130711938,133.2266373,0.231202897,0.410970613,0.859423482,41.86666667,10.96666667,52.83333333,
D,25,109,sem,0.295061922,0.392176941,0.312761137,0.141311886,130.9350019,0.247630622,0.397094834,0.845841525,43.7,12.8,56.5,
D,25,109,sem,0.297538089,0.395327038,0.307134873,0.141137062,125.8882626,0.247362156,0.360849345,0.829975403,41.6,10.36666667,51.96666667,
D,25,109,sem,0.233361989,0.42531263,0.341325381,0.291419519,153.7472357,0.451316578,0.271696663,0.946480229,45.46666667,12.9,58.36666667,
D,25,109,com,0.290473859,0.384446332,0.325079808,0.139234941,142.0953738,0.244435868,0.428999344,0.898273673,45.13333333,15.06666667,60.2,
D,25,109,com,0.297668296,0.387324115,0.315007589,0.130885857,131.6039043,0.231474921,0.424978091,0.845648464,45.83333333,16.26666667,62.1,
D,25,109,com,0.299866132,0.386450964,0.313682904,0.126158642,129.5744985,0.224051278,0.414286639,0.840412353,46.66666667,15.9,62.56666667,
D,25,109,com,0.294642669,0.389883276,0.315474055,0.13913367,133.1234274,0.244279796,0.375116946,0.866442349,44.93333333,13.2,58.13333333,
D,25,109,com,0.291893818,0.390947779,0.317158403,0.145061406,135.3035284,0.25336878,0.377904878,0.87459505,45.33333333,14.3,59.63333333,
A,50,31,sem,0.231113848,0.432730227,0.336155925,0.303710444,151.2599831,0.465917022,0.105699344,0.983127784,43.93333333,8.733333333,52.66666667,0.470178571
A,50,31,sem,0.217663151,0.440502828,0.341834021,0.338576717,153.433239,0.5058757,0.164706998,0.962212651,39.8,7.333333333,47.13333333,0.466070175
A,50,31,sem,0.272963657,0.445057896,0.281978447,0.239678375,123.1429723,0.386678319,0.193964793,0.823913253,43.7,8.966666667,52.66666667,0.607983051
A,50,31,sem,0.201471404,0.45013207,0.348396526,0.381613476,155.4519573,0.552417131,0.14688801,0.963853605,44.23333333,9.266666667,53.5,0.658724138
A,50,31,sem,0.251956842,0.449170828,0.29887233,0.281281134,134.2734771,0.439062321,0.154618338,0.881403542,45.3,9.266666667,54.56666667,0.704596491
A,50,31,com,0.230935055,0.4437835,0.325281445,0.315462563,146.5953711,0.479622259,0.191076173,0.924185918,40.56666667,8.3,48.86666667,0.661125
A,50,31,com,0.202663677,0.440964198,0.356372126,0.370245805,158.7011614,0.540407865,0.137858884,0.988917536,38.26666667,6.833333333,45.1,0.609919355
A,50,31,com,0.271858532,0.431311258,0.296830209,0.226762765,129.3965194,0.369692938,0.203726178,0.86106318,43.36666667,8.633333333,52,0.582873016
A,50,31,com,0.211975601,0.446289721,0.341734678,0.355956956,153.2269547,0.525026926,0.138848069,0.963302528,42.9,7.8,50.7,0.563034483
A,50,31,com,0.225944283,0.434683967,0.33937175,0.315971476,152.6035178,0.48021022,0.070939381,0.997414121,42.16666667,7.566666667,49.73333333,0.489492537
B,50,31,sem,0.209613714,0.43341345,0.356972836,0.348040873,159.5065138,0.51636546,0.169526471,0.990849989,40.26666667,7.866666667,48.13333333,0.5474
B,50,31,sem,0.220172679,0.436718766,0.343108556,0.329652775,154.0627379,0.49584791,0.245849744,0.942004881,43.46666667,9.5,52.96666667,0.613186441
B,50,31,sem,0.20024943,0.443200999,0.35654957,0.377576201,158.6003204,0.548174686,0.214861879,0.960100703,41.33333333,8.7,50.03333333,0.682216667
B,50,31,sem,0.242218567,0.437280749,0.320500684,0.287067518,144.0791267,0.446079968,0.254978518,0.900086764,45.23333333,9.933333333,55.16666667,0.662716667
B,50,31,sem,0.229831002,0.441029606,0.329139393,0.314817417,148.2127976,0.47887625,0.285785531,0.901850504,44.13333333,9.2,53.33333333,0.711017241
B,50,31,com,0.194579786,0.445086729,0.360333485,0.39162116,159.7003846,0.562827257,0.216844452,0.960667123,42.96666667,8.333333333,51.3,0.6222
B,50,31,com,0.202961171,0.44195232,0.355086509,0.370578616,158.1918757,0.54076229,0.155312114,0.980152286,43.16666667,8.433333333,51.6,0.500185841
B,50,31,com,0.200022981,0.444477275,0.355499744,0.37929278,158.1609406,0.549981534,0.209411095,0.958874349,44.03333333,9.2,53.23333333,0.47687931
B,50,31,com,0.219659154,0.433646309,0.346694538,0.327545333,155.6195353,0.49346011,0.121303521,0.992965097,43.83333333,8.566666667,52.4,0.532714286
B,50,31,com,0.256223926,0.440641297,0.303134776,0.264638505,135.2623963,0.418520398,0.148392908,0.895819989,43.46666667,8.766666667,52.23333333,0.467363636
C,50,31,sem,0.240823243,0.441264419,0.317912339,0.293864245,143.0758263,0.454242779,0.245241152,0.895037724,40.9,7.633333333,48.53333333,0.487666667
C,50,31,sem,0.193812899,0.452247624,0.353939478,0.400016277,157.1760984,0.571445181,0.156703793,0.963817555,40.8,7.5,48.3,0.48045098
C,50,31,sem,0.191983416,0.458724114,0.34929247,0.409924099,155.3847138,0.581483924,0.260897123,0.915788061,40.43333333,7.4,47.83333333,0.680611111
C,50,31,sem,0.194398524,0.45217037,0.353431106,0.398676534,157.0170563,0.570076818,0.236374064,0.936833352,43.76666667,9.3,53.06666667,0.619705882
C,50,31,sem,0.219226439,0.459308063,0.321465498,0.353823752,145.5510749,0.522702828,0.307566058,0.865194121,42.06666667,8.433333333,50.5,0.6677
C,50,31,com,0.221312467,0.451431518,0.327256015,0.342060363,147.6231494,0.509754065,0.191562957,0.9196896,40.06666667,7.166666667,47.23333333,0.486694915
C,50,31,com,0.21102943,0.455901145,0.333069425,0.367162228,149.9030032,0.537115816,0.252858001,0.90280319,39.63333333,7.6,47.23333333,0.535188679
C,50,31,com,0.2197425,0.448212902,0.332044599,0.342044396,149.4923364,0.509736336,0.181654294,0.93338277,40.1,7.333333333,47.43333333,0.497545455
C,50,31,com,0.219146678,0.460500023,0.320353299,0.355115892,145.1597807,0.524111471,0.203280963,0.897312415,38.5,7.233333333,45.73333333,0.5185
C,50,31,com,0.18673205,0.456418807,0.356849144,0.419321151,157.847708,0.590875646,0.211582701,0.942778929,42.06666667,8.166666667,50.23333333,0.575396825
D,50,31,sem,0.213326595,0.440565202,0.346108204,0.34751714,155.0596083,0.515788824,0.237867287,0.943556898,40.96666667,8.366666667,49.33333333,0.4576875
D,50,31,sem,0.203850779,0.438365167,0.357784055,0.365164381,159.3834964,0.534974961,0.258809809,0.954202279,40.4,8.1,48.5,0.569020408
D,50,31,sem,0.194443813,0.449506958,0.356049229,0.396091063,158.01539,0.567428692,0.275673149,0.930162664,41.8,9.133333333,50.93333333,0.678148936
D,50,31,sem,0.230280631,0.427154878,0.342564491,0.299457886,154.219974,0.460896638,0.361653588,0.915927558,40.56666667,7.7,48.26666667,0.665085106
D,50,31,sem,0.208065528,0.441355986,0.350578485,0.359228102,156.652924,0.528576626,0.19938676,0.960972894,42.5,9.633333333,52.13333333,0.7023125
D,50,31,com,0.228424218,0.433112483,0.338463298,0.309413317,152.2556096,0.472598396,0.125878263,0.979705612,38.53333333,7.6,46.13333333,0.400906977
D,50,31,com,0.220378064,0.430575985,0.349045951,0.322907465,156.7276383,0.488178461,0.157217497,0.988910449,40,7.766666667,47.76666667,0.4224
D,50,31,com,0.206930945,0.439787079,0.353281976,0.360058209,157.710245,0.529474704,0.13823773,0.98693055,40.9,8.366666667,49.26666667,0.3971
D,50,31,com,0.209602398,0.441050676,0.349346925,0.355716874,156.2269777,0.524765725,0.155536097,0.974493713,38.76666667,7.2,45.96666667,0.386
D,50,31,com,0.231056419,0.428967295,0.339976285,0.299854189,153.0208833,0.461365885,0.17559306,0.971129703,38.83333333,7.933333333,46.76666667,0.327
A,50,42,sem,0.315881456,0.424218462,0.259900082,0.146381594,99.55869288,0.387343774,0.268285564,0.66789407,36.86666667,7.4,44.26666667,0.61
A,50,42,sem,0.313873665,0.421149557,0.264976778,0.145948984,101.2143113,0.370824987,0.31010673,0.668657823,36.96666667,6.966666667,43.93333333,0.59769
A,50,42,sem,0.283921231,0.424946157,0.291132612,0.198944017,123.0681303,0.331865398,0.400338801,0.772977102,34.4,6.266666667,40.66666667,0.73667
A,50,42,sem,0.312321606,0.426091353,0.261587041,0.154073334,101.4954763,0.386077566,0.398805385,0.635569441,35.96666667,5.3,41.26666667,0.77902
A,50,42,sem,0.311951921,0.429087374,0.258960705,0.158069152,101.3111431,0.396484912,0.355580604,0.645484512,34.76666667,5.533333333,40.3,0.81553
A,50,42,com,0.311136147,0.41621547,0.272648382,0.144468397,103.9150745,0.34493453,0.325244498,0.687246293,29.73666667,7.056666667,37.23,0.76839
A,50,42,com,0.310561782,0.427110897,0.262327321,0.157995705,102.4371593,0.385809816,0.293702846,0.675924442,29.29,6.95,36.69666667,0.76553
A,50,42,com,0.315318599,0.439300264,0.245381137,0.164297067,98.36083654,0.441427295,0.294641205,0.634426259,30.72666667,7.346666667,38.46,0.73345
A,50,42,com,0.313481736,0.436173633,0.250344632,0.163664402,99.61445087,0.426043638,0.281078571,0.651039546,30.41,7.496666667,38.33666667,0.75191
A,50,42,com,0.303542,0.420238394,0.276219606,0.16123177,108.617154,0.342707355,0.213797065,0.751260493,33.37333333,8.776666667,42.47333333,0.64092
B,50,42,sem,0.328324061,0.410909912,0.260766027,0.111718149,93.00268314,0.36539368,0.259748948,0.64163403,36.03333333,6.266666667,42.3,0.63219
B,50,42,sem,0.313165696,0.430313176,0.256521128,0.157566657,100.4440186,0.403873407,0.312271606,0.652640655,35.6,6.066666667,41.66666667,0.71027
B,50,42,sem,0.311173573,0.415331793,0.273494634,0.143368824,104.0610433,0.341503254,0.358068701,0.678259589,35.7,5.333333333,41.03333333,0.82255
B,50,42,sem,0.316922529,0.417303085,0.265774386,0.136716228,99.74714645,0.363114255,0.411097143,0.629413681,36.86666667,5.9,42.76666667,0.77208
B,50,42,sem,0.314306987,0.454963876,0.230729137,0.182844425,97.63651136,0.492862732,0.235106275,0.633102061,36.03333333,6.233333333,42.26666667,0.79635
B,50,42,com,0.321320563,0.41316961,0.265509827,0.125051431,97.32189437,0.357382973,0.309987302,0.651553766,32.16,8.153333333,40.67333333,0.68621
B,50,42,com,0.31439,0.421121724,0.264488275,0.145112199,100.8846481,0.371943407,0.335690736,0.657925553,33.37333333,9.14,42.88333333,0.62738
B,50,42,com,0.320981984,0.400292349,0.278725666,0.109958668,99.14412873,0.303694745,0.244777048,0.701310117,35.07666667,8.993333333,44.27666667,0.6206
B,50,42,com,0.314462884,0.408874674,0.276662442,0.130522449,102.8455619,0.323356374,0.285274355,0.701820656,31.80333333,8.006666667,40.18,0.5813
B,50,42,com,0.315470587,0.400102369,0.284427045,0.118271354,103.8979269,0.28911432,0.145235798,0.765760666,29.78,7.896666667,38.21333333,
C,50,42,sem,0.306334618,0.442695974,0.250969408,0.182050449,102.6736969,0.433088569,0.302140856,0.658666286,37.8,7.133333333,44.93333333,0.54267
C,50,42,sem,0.319537078,0.424429012,0.25603391,0.140990209,97.37351026,0.396756813,0.304020584,0.640704813,37.7,6.733333333,44.43333333,0.56032
C,50,42,sem,0.305359617,0.424145244,0.270495139,0.162830481,106.3855043,0.36225823,0.370119484,0.680238008,37.8,7.2,45,0.75407
C,50,42,sem,0.31366982,0.412203255,0.274126924,0.135744716,102.8169408,0.334971471,0.299306001,0.693112736,39.23333333,7.266666667,46.5,0.70797
C,50,42,sem,0.308243693,0.431871949,0.259884358,0.167039107,103.1292472,0.398237468,0.424462193,0.632040376,39.5,7.666666667,47.16666667,0.76974
C,50,42,com,0.311490266,0.405588296,0.282921438,0.131224158,106.0261386,0.30244181,0.215554167,0.749702111,29.51333333,7.46,37.47666667,0.56207
C,50,42,com,0.307449065,0.431052695,0.261498239,0.167370799,103.739445,0.393349717,0.211508151,0.708044294,31.22,8.156666667,39.81333333,0.58344
C,50,42,com,0.313426329,0.407126051,0.27944762,0.130038737,104.0323651,0.313609091,0.274918655,0.715115002,34.62666667,9.943333333,44.93333333,0.55697
C,50,42,com,0.31388666,0.419272135,0.266841205,0.143741678,101.4819258,0.36356084,0.304524249,0.67442678,36.47333333,,,0.61203
C,50,42,com,0.310912031,0.42074771,0.268340259,0.150118522,103.2402793,0.362230018,0.423748747,0.644897519,28.57333333,6.836666667,35.92,0.65126
D,50,42,sem,0.322228833,0.417051172,0.260719994,0.128263092,96.39287072,0.374848912,0.320044172,0.637218254,33.73333333,5.833333333,39.56666667,0.49121
D,50,42,sem,0.290031829,0.39147636,0.31849181,0.148852989,136.8328331,0.259133223,0.428114007,0.864433329,35.46666667,6.133333333,41.6,0.67032
D,50,42,sem,0.287462987,0.382608749,0.329928264,0.141993398,146.7790873,0.24867639,0.410153133,0.929162866,35.03333333,5.933333333,40.96666667,0.69925
D,50,42,sem,0.301131787,0.377195776,0.321672436,0.112134599,136.2026597,0.201656524,0.476293268,0.864031512,29.26666667,4.566666667,,0.72572
D,50,42,sem,0.302684952,0.374512214,0.322802834,0.106065509,136.80522,0.191788837,0.448701777,0.879865462,34.4,5.5,39.9,0.7729
D,50,42,com,0.313532626,0.416045345,0.270422029,0.140509614,102.2374884,0.350017896,0.278722915,0.69173911,,5.56,,0.4456
D,50,42,com,0.325068247,0.405669448,0.269262305,0.110301141,95.45321738,0.336251951,0.268859466,0.66192518,26.64,6.546666667,,0.47702
D,50,42,com,0.310056618,0.40614887,0.283794512,0.13416855,107.1216163,0.301254951,0.268875268,0.738410018,33.33,9.686666667,43.45666667,0.48053
D,50,42,com,0.319680334,0.406328599,0.273991067,0.119348758,99.28512047,0.325690911,0.247732261,0.693776279,26.32333333,6.62,,0.46894
D,50,42,com,0.326745861,0.401915607,0.271338531,0.103161412,94.54040251,0.324886801,0.216195145,0.678197143,27.35666667,6.506666667,34.44333333,0.40525
A,50,53,sem,0.318208968,0.428582324,0.253208708,0.14779679,97.761674,0.409194702,0.305473576,0.638230985,36.56666667,7.033333333,43.6,0.72018
